"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,11,22,1730,1700,30,2045,1955,50,"AA",45,"N3CKAA","JFK","LAS",343,2248,17,0,2013-11-22 17:00:00
2013,11,22,1731,1730,1,2026,2055,-29,"AA",2351,"N371AA","JFK","MIA",146,1089,17,30,2013-11-22 17:00:00
2013,11,22,1741,1745,-4,2126,2125,1,"AA",177,"N327AA","JFK","SFO",379,2586,17,45,2013-11-22 17:00:00
2013,11,22,1754,1759,-5,2113,2123,-10,"UA",535,"N546UA","JFK","LAX",352,2475,17,59,2013-11-22 17:00:00
2013,11,22,1829,1830,-1,2205,2206,-1,"UA",389,"N518UA","JFK","SFO",371,2586,18,30,2013-11-22 18:00:00
2013,11,22,1849,1850,-1,2207,2220,-13,"AA",235,"N3HRAA","JFK","SEA",346,2422,18,50,2013-11-22 18:00:00
2013,11,22,1856,1900,-4,2336,2359,-23,"AA",1029,"N5CGAA","JFK","SJU",182,1598,19,0,2013-11-22 19:00:00
2013,11,22,1858,1900,-2,2324,2215,69,"AA",21,"N336AA","JFK","LAX",338,2475,19,0,2013-11-22 19:00:00
2013,11,22,2029,2000,29,2128,2110,18,"AA",2314,"N3DRAA","JFK","BOS",34,187,20,0,2013-11-22 20:00:00
2013,11,22,2031,2025,6,6,2340,26,"UA",314,"N590UA","JFK","LAX",356,2475,20,25,2013-11-22 20:00:00
2013,11,22,2135,2135,0,100,55,5,"AA",185,"N335AA","JFK","LAX",359,2475,21,35,2013-11-22 21:00:00
2013,11,23,535,540,-5,834,850,-16,"AA",2243,"N625AA","JFK","MIA",151,1089,5,40,2013-11-23 05:00:00
2013,11,23,603,600,3,954,933,21,"UA",303,"N502UA","JFK","SFO",372,2586,6,0,2013-11-23 06:00:00
2013,11,23,631,639,-8,1018,1002,16,"UA",398,"N512UA","JFK","LAX",374,2475,6,39,2013-11-23 06:00:00
2013,11,23,645,655,-10,1005,940,25,"AA",1263,"N3HYAA","JFK","LAS",354,2248,6,55,2013-11-23 06:00:00
2013,11,23,648,650,-2,946,955,-9,"AA",2493,"N5DWAA","JFK","MCO",144,944,6,50,2013-11-23 06:00:00
2013,11,23,712,720,-8,1016,1045,-29,"AA",1345,"N319AA","JFK","MIA",151,1089,7,20,2013-11-23 07:00:00
2013,11,23,756,800,-4,1134,1135,-1,"AA",59,"N351AA","JFK","SFO",369,2586,8,0,2013-11-23 08:00:00
2013,11,23,802,750,12,1240,1255,-15,"AA",936,"N5ETAA","JFK","STT",194,1623,7,50,2013-11-23 07:00:00
2013,11,23,806,800,6,1137,1136,1,"UA",397,"N546UA","JFK","SFO",366,2586,8,0,2013-11-23 08:00:00
2013,11,23,821,800,21,924,910,14,"AA",84,"N3JUAA","JFK","BOS",34,187,8,0,2013-11-23 08:00:00
2013,11,23,825,830,-5,1146,1152,-6,"UA",443,"N587UA","JFK","LAX",351,2475,8,30,2013-11-23 08:00:00
2013,11,23,854,900,-6,1255,1235,20,"UA",505,"N568UA","JFK","SFO",363,2586,9,0,2013-11-23 09:00:00
2013,11,23,858,900,-2,1227,1225,2,"AA",1,"N324AA","JFK","LAX",369,2475,9,0,2013-11-23 09:00:00
2013,11,23,928,910,18,1239,1235,4,"AA",1085,"N5DNAA","JFK","MIA",159,1089,9,10,2013-11-23 09:00:00
2013,11,23,1023,1030,-7,1347,1355,-8,"AA",179,"N380AA","JFK","SFO",367,2586,10,30,2013-11-23 10:00:00
2013,11,23,1025,1030,-5,1401,1340,21,"AA",19,"N332AA","JFK","LAX",374,2475,10,30,2013-11-23 10:00:00
2013,11,23,1034,1025,9,1403,1400,3,"UA",642,"N555UA","JFK","SFO",363,2586,10,25,2013-11-23 10:00:00
2013,11,23,1045,1050,-5,1347,1410,-23,"AA",1687,"N327AA","JFK","MIA",156,1089,10,50,2013-11-23 10:00:00
2013,11,23,1111,1119,-8,1437,1432,5,"UA",703,"N588UA","JFK","LAX",359,2475,11,19,2013-11-23 11:00:00
2013,11,23,1112,805,187,1538,1304,154,"AA",1357,"N5FMAA","JFK","SJU",190,1598,8,5,2013-11-23 08:00:00
2013,11,23,1152,1200,-8,1543,1510,33,"AA",3,"N328AA","JFK","LAX",378,2475,12,0,2013-11-23 12:00:00
2013,11,23,1220,1225,-5,1511,1535,-24,"AA",1697,"N633AA","JFK","MIA",150,1089,12,25,2013-11-23 12:00:00
2013,11,23,1248,1250,-2,1357,1350,7,"AA",178,"N3JUAA","JFK","BOS",35,187,12,50,2013-11-23 12:00:00
2013,11,23,1336,1345,-9,1701,1705,-4,"AA",117,"N329AA","JFK","LAX",360,2475,13,45,2013-11-23 13:00:00
2013,11,23,1449,1455,-6,1737,1805,-28,"AA",2285,"N5BRAA","JFK","MCO",136,944,14,55,2013-11-23 14:00:00
2013,11,23,1452,1455,-3,1901,1819,42,"UA",841,"N596UA","JFK","LAX",385,2475,14,55,2013-11-23 14:00:00
2013,11,23,1507,1510,-3,1832,1845,-13,"AA",145,"N5FPAA","JFK","MIA",149,1089,15,10,2013-11-23 15:00:00
2013,11,23,1524,1530,-6,1910,1915,-5,"AA",85,"N356AA","JFK","SFO",367,2586,15,30,2013-11-23 15:00:00
2013,11,23,1526,1530,-4,1849,1905,-16,"UA",257,"N510UA","JFK","SFO",342,2586,15,30,2013-11-23 15:00:00
2013,11,23,1537,1540,-3,1854,1910,-16,"AA",65,"N3HFAA","JFK","DFW",216,1391,15,40,2013-11-23 15:00:00
2013,11,23,1540,1545,-5,1918,1920,-2,"AA",133,"N319AA","JFK","LAX",363,2475,15,45,2013-11-23 15:00:00
2013,11,23,1612,1615,-3,1924,1925,-1,"AA",211,"N3FNAA","JFK","IAH",224,1417,16,15,2013-11-23 16:00:00
2013,11,23,1626,1630,-4,2105,2130,-25,"AA",95,"N5DWAA","JFK","SJU",188,1598,16,30,2013-11-23 16:00:00
2013,11,23,1638,1645,-7,2037,2010,27,"AA",181,"N335AA","JFK","LAX",369,2475,16,45,2013-11-23 16:00:00
2013,11,23,1655,1700,-5,2033,2035,-2,"UA",512,"N518UA","JFK","SFO",355,2586,17,0,2013-11-23 17:00:00
2013,11,23,1701,1700,1,2046,1955,51,"AA",45,"N3FYAA","JFK","LAS",351,2248,17,0,2013-11-23 17:00:00
2013,11,23,1701,1705,-4,2034,2015,19,"AA",67,"N3BGAA","JFK","SAN",366,2446,17,5,2013-11-23 17:00:00
2013,11,23,1713,1715,-2,1907,1915,-8,"AA",199,"N3GLAA","JFK","ORD",132,740,17,15,2013-11-23 17:00:00
2013,11,23,1721,1715,6,2116,2035,41,"AA",291,"N3BPAA","JFK","AUS",243,1521,17,15,2013-11-23 17:00:00
2013,11,23,1726,1725,1,1835,1845,-10,"AA",256,"N3BNAA","JFK","BOS",35,187,17,25,2013-11-23 17:00:00
2013,11,23,1727,1730,-3,2045,2055,-10,"AA",2351,"N365AA","JFK","MIA",155,1089,17,30,2013-11-23 17:00:00
2013,11,23,1759,1759,0,2134,2123,11,"UA",535,"N590UA","JFK","LAX",349,2475,17,59,2013-11-23 17:00:00
2013,11,23,1844,1850,-6,2208,2220,-12,"AA",235,"N3FDAA","JFK","SEA",336,2422,18,50,2013-11-23 18:00:00
2013,11,23,1855,1900,-5,2347,2359,-12,"AA",1029,"N5EFAA","JFK","SJU",193,1598,19,0,2013-11-23 19:00:00
2013,11,23,1858,1900,-2,2215,2215,0,"AA",21,"N336AA","JFK","LAX",345,2475,19,0,2013-11-23 19:00:00
2013,11,23,2005,2000,5,2116,2110,6,"AA",2314,"N3KKAA","JFK","BOS",37,187,20,0,2013-11-23 20:00:00
2013,11,23,2128,2135,-7,52,55,-3,"AA",185,"N327AA","JFK","LAX",357,2475,21,35,2013-11-23 21:00:00
2013,11,24,538,540,-2,839,850,-11,"AA",2243,"N5BRAA","JFK","MIA",155,1089,5,40,2013-11-24 05:00:00
2013,11,24,645,650,-5,1010,955,15,"AA",2493,"N621AA","JFK","MCO",157,944,6,50,2013-11-24 06:00:00
2013,11,24,652,655,-3,944,940,4,"AA",1263,"N3BNAA","JFK","LAS",330,2248,6,55,2013-11-24 06:00:00
2013,11,24,715,720,-5,1017,1045,-28,"AA",1345,"N339AA","JFK","MIA",157,1089,7,20,2013-11-24 07:00:00
2013,11,24,730,730,0,1035,1050,-15,"AA",33,"N319AA","JFK","LAX",341,2475,7,30,2013-11-24 07:00:00
2013,11,24,749,750,-1,1228,1255,-27,"AA",936,"N5FHAA","JFK","STT",199,1623,7,50,2013-11-24 07:00:00
2013,11,24,756,800,-4,856,910,-14,"AA",84,"N3HAAA","JFK","BOS",39,187,8,0,2013-11-24 08:00:00
2013,11,24,757,800,-3,1109,1136,-27,"UA",397,"N590UA","JFK","SFO",328,2586,8,0,2013-11-24 08:00:00
2013,11,24,801,800,1,1113,1135,-22,"AA",59,"N396AA","JFK","SFO",351,2586,8,0,2013-11-24 08:00:00
2013,11,24,826,830,-4,1144,1152,-8,"UA",443,"N518UA","JFK","LAX",349,2475,8,30,2013-11-24 08:00:00
2013,11,24,835,805,30,1314,1304,10,"AA",1357,"N5FMAA","JFK","SJU",195,1598,8,5,2013-11-24 08:00:00
2013,11,24,857,900,-3,1211,1235,-24,"UA",504,"N587UA","JFK","SFO",344,2586,9,0,2013-11-24 09:00:00
2013,11,24,905,900,5,1218,1225,-7,"AA",1,"N335AA","JFK","LAX",343,2475,9,0,2013-11-24 09:00:00
2013,11,24,922,910,12,1236,1235,1,"AA",1085,"N5CNAA","JFK","MIA",154,1089,9,10,2013-11-24 09:00:00
2013,11,24,1017,1025,-8,1322,1400,-38,"UA",642,"N546UA","JFK","SFO",335,2586,10,25,2013-11-24 10:00:00
2013,11,24,1025,1030,-5,1317,1340,-23,"AA",19,"N328AA","JFK","LAX",331,2475,10,30,2013-11-24 10:00:00
2013,11,24,1119,1119,0,1427,1432,-5,"UA",703,"N502UA","JFK","LAX",338,2475,11,19,2013-11-24 11:00:00
2013,11,24,1129,1030,59,1424,1355,29,"AA",179,"N391AA","JFK","SFO",336,2586,10,30,2013-11-24 10:00:00
2013,11,24,1157,1200,-3,1501,1526,-25,"UA",766,"N597UA","JFK","SFO",334,2586,12,0,2013-11-24 12:00:00
2013,11,24,1203,1200,3,1507,1510,-3,"AA",3,"N324AA","JFK","LAX",335,2475,12,0,2013-11-24 12:00:00
2013,11,24,1243,1250,-7,1349,1350,-1,"AA",178,"N3HAAA","JFK","BOS",42,187,12,50,2013-11-24 12:00:00
2013,11,24,1340,1345,-5,1647,1705,-18,"AA",117,"N332AA","JFK","LAX",332,2475,13,45,2013-11-24 13:00:00
2013,11,24,1451,1455,-4,1746,1805,-19,"AA",2285,"N5EFAA","JFK","MCO",138,944,14,55,2013-11-24 14:00:00
2013,11,24,1455,1455,0,1808,1819,-11,"UA",841,"N512UA","JFK","LAX",330,2475,14,55,2013-11-24 14:00:00
2013,11,24,1504,1510,-6,1816,1845,-29,"AA",145,"N5ETAA","JFK","MIA",159,1089,15,10,2013-11-24 15:00:00
2013,11,24,1527,1530,-3,1829,1905,-36,"UA",257,"N596UA","JFK","SFO",325,2586,15,30,2013-11-24 15:00:00
2013,11,24,1537,1540,-3,1848,1910,-22,"AA",65,"N3BKAA","JFK","DFW",212,1391,15,40,2013-11-24 15:00:00
2013,11,24,1540,1545,-5,1851,1920,-29,"AA",133,"N339AA","JFK","LAX",338,2475,15,45,2013-11-24 15:00:00
2013,11,24,1612,1615,-3,1924,1925,-1,"AA",211,"N3HSAA","JFK","IAH",209,1417,16,15,2013-11-24 16:00:00
2013,11,24,1637,1630,7,2136,2130,6,"AA",95,"N621AA","JFK","SJU",200,1598,16,30,2013-11-24 16:00:00
2013,11,24,1642,1645,-3,1950,2010,-20,"AA",181,"N327AA","JFK","LAX",335,2475,16,45,2013-11-24 16:00:00
2013,11,24,1653,1700,-7,1936,1955,-19,"AA",45,"N3CMAA","JFK","LAS",314,2248,17,0,2013-11-24 17:00:00
2013,11,24,1656,1700,-4,2023,2035,-12,"UA",512,"N555UA","JFK","SFO",342,2586,17,0,2013-11-24 17:00:00
2013,11,24,1708,1705,3,2019,2015,4,"AA",67,"N3JTAA","JFK","SAN",334,2446,17,5,2013-11-24 17:00:00
2013,11,24,1727,1725,2,1849,1845,4,"AA",256,"N3BPAA","JFK","BOS",44,187,17,25,2013-11-24 17:00:00
2013,11,24,1730,1715,15,2053,2035,18,"AA",291,"N3HFAA","JFK","AUS",225,1521,17,15,2013-11-24 17:00:00
2013,11,24,1735,1730,5,2051,2055,-4,"AA",2351,"N356AA","JFK","MIA",156,1089,17,30,2013-11-24 17:00:00
2013,11,24,1757,1759,-2,2036,2123,-47,"UA",535,"N598UA","JFK","LAX",312,2475,17,59,2013-11-24 17:00:00
2013,11,24,1802,1745,17,2112,2125,-13,"AA",177,"N329AA","JFK","SFO",338,2586,17,45,2013-11-24 17:00:00
2013,11,24,1816,1715,61,2019,1915,64,"AA",199,"N3AKAA","JFK","ORD",130,740,17,15,2013-11-24 17:00:00
2013,11,24,1853,1900,-7,2200,2215,-15,"AA",21,"N338AA","JFK","LAX",327,2475,19,0,2013-11-24 19:00:00
2013,11,24,1854,1850,4,2217,2220,-3,"AA",235,"N3HMAA","JFK","SEA",342,2422,18,50,2013-11-24 18:00:00
2013,11,24,1911,1830,41,2236,2206,30,"UA",389,"N568UA","JFK","SFO",333,2586,18,30,2013-11-24 18:00:00
2013,11,24,1959,2000,-1,2110,2110,0,"AA",2314,"N3FKAA","JFK","BOS",36,187,20,0,2013-11-24 20:00:00
2013,11,24,2030,1900,90,151,2359,112,"AA",1029,"N5CHAA","JFK","SJU",204,1598,19,0,2013-11-24 19:00:00
2013,11,24,2033,2025,8,2340,2340,0,"UA",314,"N595UA","JFK","LAX",322,2475,20,25,2013-11-24 20:00:00
2013,11,24,2117,1530,347,19,1915,304,"AA",85,"N380AA","JFK","SFO",340,2586,15,30,2013-11-24 15:00:00
2013,11,24,2139,2135,4,100,55,5,"AA",185,"N319AA","JFK","LAX",335,2475,21,35,2013-11-24 21:00:00
2013,11,24,2301,1225,636,149,1535,614,"AA",1697,"N634AA","JFK","MIA",143,1089,12,25,2013-11-24 12:00:00
2013,11,25,537,540,-3,827,850,-23,"AA",2243,"N5DWAA","JFK","MIA",149,1089,5,40,2013-11-25 05:00:00
2013,11,25,556,600,-4,856,933,-37,"UA",303,"N587UA","JFK","SFO",336,2586,6,0,2013-11-25 06:00:00
2013,11,25,647,650,-3,1000,955,5,"AA",2493,"N5EFAA","JFK","MCO",140,944,6,50,2013-11-25 06:00:00
2013,11,25,649,655,-6,924,940,-16,"AA",1263,"N3BPAA","JFK","LAS",313,2248,6,55,2013-11-25 06:00:00
2013,11,25,720,720,0,1013,1045,-32,"AA",1345,"N328AA","JFK","MIA",151,1089,7,20,2013-11-25 07:00:00
2013,11,25,727,730,-3,1019,1050,-31,"AA",33,"N335AA","JFK","LAX",329,2475,7,30,2013-11-25 07:00:00
2013,11,25,751,750,1,1229,1255,-26,"AA",936,"N5FAAA","JFK","STT",193,1623,7,50,2013-11-25 07:00:00
2013,11,25,800,800,0,859,910,-11,"AA",84,"N3JUAA","JFK","BOS",37,187,8,0,2013-11-25 08:00:00
2013,11,25,803,805,-2,1237,1304,-27,"AA",1357,"N5FGAA","JFK","SJU",190,1598,8,5,2013-11-25 08:00:00
2013,11,25,825,800,25,1145,1135,10,"AA",59,"N349AA","JFK","SFO",355,2586,8,0,2013-11-25 08:00:00
2013,11,25,826,830,-4,1128,1152,-24,"UA",443,"N518UA","JFK","LAX",338,2475,8,30,2013-11-25 08:00:00
2013,11,25,853,900,-7,1204,1235,-31,"UA",504,"N555UA","JFK","SFO",348,2586,9,0,2013-11-25 09:00:00
2013,11,25,854,900,-6,1146,1225,-39,"AA",1,"N338AA","JFK","LAX",330,2475,9,0,2013-11-25 09:00:00
2013,11,25,941,910,31,1242,1235,7,"AA",1085,"N5BYAA","JFK","MIA",150,1089,9,10,2013-11-25 09:00:00
2013,11,25,1025,1025,0,1355,1400,-5,"UA",642,"N502UA","JFK","SFO",354,2586,10,25,2013-11-25 10:00:00
2013,11,25,1025,1030,-5,1315,1340,-25,"AA",19,"N327AA","JFK","LAX",331,2475,10,30,2013-11-25 10:00:00
2013,11,25,1114,1119,-5,1418,1432,-14,"UA",274,"N588UA","JFK","LAX",338,2475,11,19,2013-11-25 11:00:00
2013,11,25,1116,1030,46,1441,1355,46,"AA",179,"N323AA","JFK","SFO",361,2586,10,30,2013-11-25 10:00:00
2013,11,25,1157,1200,-3,1511,1510,1,"AA",3,"N324AA","JFK","LAX",341,2475,12,0,2013-11-25 12:00:00
2013,11,25,1202,1200,2,1523,1526,-3,"UA",766,"N589UA","JFK","SFO",352,2586,12,0,2013-11-25 12:00:00
2013,11,25,1243,1225,18,1543,1535,8,"AA",1697,"N640AA","JFK","MIA",156,1089,12,25,2013-11-25 12:00:00
2013,11,25,1248,1250,-2,1347,1350,-3,"AA",178,"N3CUAA","JFK","BOS",34,187,12,50,2013-11-25 12:00:00
2013,11,25,1342,1345,-3,1638,1705,-27,"AA",117,"N329AA","JFK","LAX",332,2475,13,45,2013-11-25 13:00:00
2013,11,25,1449,1455,-6,1739,1805,-26,"AA",2285,"N5CHAA","JFK","MCO",145,944,14,55,2013-11-25 14:00:00
2013,11,25,1505,1510,-5,1821,1845,-24,"AA",145,"N5FLAA","JFK","MIA",168,1089,15,10,2013-11-25 15:00:00
2013,11,25,1527,1530,-3,1840,1905,-25,"UA",257,"N546UA","JFK","SFO",348,2586,15,30,2013-11-25 15:00:00
2013,11,25,1531,1530,1,1853,1915,-22,"AA",85,"N342AA","JFK","SFO",357,2586,15,30,2013-11-25 15:00:00
2013,11,25,1533,1540,-7,1857,1910,-13,"AA",65,"N3FFAA","JFK","DFW",227,1391,15,40,2013-11-25 15:00:00
2013,11,25,1539,1545,-6,1838,1920,-42,"AA",133,"N328AA","JFK","LAX",334,2475,15,45,2013-11-25 15:00:00
2013,11,25,1610,1615,-5,1949,1925,24,"AA",211,"N3ATAA","JFK","IAH",242,1417,16,15,2013-11-25 16:00:00
2013,11,25,1627,1630,-3,2103,2130,-27,"AA",95,"N5EFAA","JFK","SJU",194,1598,16,30,2013-11-25 16:00:00
2013,11,25,1640,1645,-5,1944,2010,-26,"AA",181,"N319AA","JFK","LAX",342,2475,16,45,2013-11-25 16:00:00
2013,11,25,1654,1700,-6,1947,1955,-8,"AA",45,"N3DCAA","JFK","LAS",317,2248,17,0,2013-11-25 17:00:00
2013,11,25,1700,1700,0,2020,2035,-15,"UA",512,"N590UA","JFK","SFO",356,2586,17,0,2013-11-25 17:00:00
2013,11,25,1718,1715,3,2043,2035,8,"AA",291,"N3FYAA","JFK","AUS",244,1521,17,15,2013-11-25 17:00:00
2013,11,25,1724,1725,-1,1828,1845,-17,"AA",256,"N3CTAA","JFK","BOS",40,187,17,25,2013-11-25 17:00:00
2013,11,25,1734,1730,4,2047,2055,-8,"AA",2351,"N368AA","JFK","MIA",158,1089,17,30,2013-11-25 17:00:00
2013,11,25,1747,1745,2,2057,2125,-28,"AA",177,"N339AA","JFK","SFO",348,2586,17,45,2013-11-25 17:00:00
2013,11,25,1756,1715,41,1939,1915,24,"AA",199,"N3ALAA","JFK","ORD",137,740,17,15,2013-11-25 17:00:00
2013,11,25,1801,1759,2,2045,2123,-38,"UA",535,"N595UA","JFK","LAX",322,2475,17,59,2013-11-25 17:00:00
2013,11,25,1810,1705,65,2101,2015,46,"AA",67,"N3GAAA","JFK","SAN",332,2446,17,5,2013-11-25 17:00:00
2013,11,25,1848,1850,-2,2211,2220,-9,"AA",235,"N3HYAA","JFK","SEA",358,2422,18,50,2013-11-25 18:00:00
2013,11,25,1859,1900,-1,2333,2359,-26,"AA",1029,"N618AA","JFK","SJU",189,1598,19,0,2013-11-25 19:00:00
2013,11,25,1955,2000,-5,2057,2110,-13,"AA",2314,"N3FKAA","JFK","BOS",41,187,20,0,2013-11-25 20:00:00
2013,11,25,2046,2025,21,2345,2340,5,"UA",314,"N587UA","JFK","LAX",337,2475,20,25,2013-11-25 20:00:00
2013,11,25,2150,2135,15,102,55,7,"AA",185,"N335AA","JFK","LAX",338,2475,21,35,2013-11-25 21:00:00
2013,11,25,2305,1900,245,158,2215,223,"AA",21,"N338AA","JFK","LAX",336,2475,19,0,2013-11-25 19:00:00
2013,11,26,536,540,-4,829,850,-21,"AA",2243,"N5CHAA","JFK","MIA",154,1089,5,40,2013-11-26 05:00:00
2013,11,26,555,600,-5,915,933,-18,"UA",303,"N588UA","JFK","SFO",352,2586,6,0,2013-11-26 06:00:00
2013,11,26,637,639,-2,1004,1002,2,"UA",398,"N589UA","JFK","LAX",354,2475,6,39,2013-11-26 06:00:00
2013,11,26,647,650,-3,942,955,-13,"AA",2493,"N633AA","JFK","MCO",150,944,6,50,2013-11-26 06:00:00
2013,11,26,655,655,0,927,940,-13,"AA",1263,"N3KXAA","JFK","LAS",311,2248,6,55,2013-11-26 06:00:00
2013,11,26,714,720,-6,1037,1045,-8,"AA",1345,"N324AA","JFK","MIA",163,1089,7,20,2013-11-26 07:00:00
2013,11,26,728,730,-2,1028,1050,-22,"AA",33,"N323AA","JFK","LAX",336,2475,7,30,2013-11-26 07:00:00
2013,11,26,748,750,-2,1222,1255,-33,"AA",936,"N5FGAA","JFK","STT",189,1623,7,50,2013-11-26 07:00:00
2013,11,26,756,800,-4,855,910,-15,"AA",84,"N3BPAA","JFK","BOS",38,187,8,0,2013-11-26 08:00:00
2013,11,26,759,800,-1,1112,1135,-23,"AA",59,"N349AA","JFK","SFO",355,2586,8,0,2013-11-26 08:00:00
2013,11,26,800,800,0,1121,1136,-15,"UA",397,"N595UA","JFK","SFO",353,2586,8,0,2013-11-26 08:00:00
2013,11,26,805,805,0,1235,1304,-29,"AA",1357,"N5FHAA","JFK","SJU",186,1598,8,5,2013-11-26 08:00:00
2013,11,26,829,830,-1,1149,1152,-3,"UA",443,"N596UA","JFK","LAX",347,2475,8,30,2013-11-26 08:00:00
2013,11,26,854,900,-6,1207,1225,-18,"AA",1,"N328AA","JFK","LAX",342,2475,9,0,2013-11-26 09:00:00
2013,11,26,856,900,-4,1215,1235,-20,"UA",504,"N555UA","JFK","SFO",354,2586,9,0,2013-11-26 09:00:00
2013,11,26,909,910,-1,1219,1235,-16,"AA",1085,"N622AA","JFK","MIA",161,1089,9,10,2013-11-26 09:00:00
2013,11,26,1027,1030,-3,1322,1340,-18,"AA",19,"N327AA","JFK","LAX",339,2475,10,30,2013-11-26 10:00:00
2013,11,26,1058,1030,28,1436,1355,41,"AA",179,"N373AA","JFK","SFO",370,2586,10,30,2013-11-26 10:00:00
2013,11,26,1117,1119,-2,1413,1432,-19,"UA",703,"N518UA","JFK","LAX",326,2475,11,19,2013-11-26 11:00:00
2013,11,26,1156,1200,-4,1517,1526,-9,"UA",766,"N502UA","JFK","SFO",351,2586,12,0,2013-11-26 12:00:00
2013,11,26,1222,1225,-3,1520,1535,-15,"AA",1697,"N618AA","JFK","MIA",157,1089,12,25,2013-11-26 12:00:00
2013,11,26,1231,1200,31,1542,1510,32,"AA",3,"N319AA","JFK","LAX",341,2475,12,0,2013-11-26 12:00:00
2013,11,26,1248,1250,-2,1346,1350,-4,"AA",178,"N3BPAA","JFK","BOS",39,187,12,50,2013-11-26 12:00:00
2013,11,26,1342,1345,-3,1644,1705,-21,"AA",117,"N339AA","JFK","LAX",341,2475,13,45,2013-11-26 13:00:00
2013,11,26,1451,1455,-4,1753,1805,-12,"AA",2285,"N5CKAA","JFK","MCO",146,944,14,55,2013-11-26 14:00:00
2013,11,26,1454,1455,-1,1813,1819,-6,"UA",841,"N597UA","JFK","LAX",333,2475,14,55,2013-11-26 14:00:00
2013,11,26,1504,1510,-6,1815,1845,-30,"AA",145,"N5FKAA","JFK","MIA",159,1089,15,10,2013-11-26 15:00:00
2013,11,26,1526,1530,-4,1853,1905,-12,"UA",257,"N598UA","JFK","SFO",341,2586,15,30,2013-11-26 15:00:00
2013,11,26,1533,1530,3,1855,1915,-20,"AA",85,"N633AA","JFK","SFO",346,2586,15,30,2013-11-26 15:00:00
2013,11,26,1540,1540,0,1900,1910,-10,"AA",65,"N3ATAA","JFK","DFW",219,1391,15,40,2013-11-26 15:00:00
2013,11,26,1545,1545,0,1900,1920,-20,"AA",133,"N324AA","JFK","LAX",334,2475,15,45,2013-11-26 15:00:00
2013,11,26,1632,1615,17,1933,1925,8,"AA",211,"N3DAAA","JFK","IAH",219,1417,16,15,2013-11-26 16:00:00
2013,11,26,1633,1630,3,2126,2130,-4,"AA",95,"N5EPAA","JFK","SJU",196,1598,16,30,2013-11-26 16:00:00
2013,11,26,1644,1645,-1,1950,2010,-20,"AA",181,"N335AA","JFK","LAX",330,2475,16,45,2013-11-26 16:00:00
2013,11,26,1702,1700,2,2011,1955,16,"AA",45,"N3FBAA","JFK","LAS",312,2248,17,0,2013-11-26 17:00:00
2013,11,26,1703,1700,3,2023,2035,-12,"UA",512,"N587UA","JFK","SFO",342,2586,17,0,2013-11-26 17:00:00
2013,11,26,1706,1705,1,2001,2015,-14,"AA",67,"N3FVAA","JFK","SAN",332,2446,17,5,2013-11-26 17:00:00
2013,11,26,1714,1715,-1,2039,2035,4,"AA",291,"N3KAAA","JFK","AUS",225,1521,17,15,2013-11-26 17:00:00
2013,11,26,1720,1725,-5,1826,1845,-19,"AA",256,"N3KLAA","JFK","BOS",30,187,17,25,2013-11-26 17:00:00
2013,11,26,1733,1715,18,1938,1915,23,"AA",199,"N3BPAA","JFK","ORD",134,740,17,15,2013-11-26 17:00:00
2013,11,26,1742,1745,-3,2058,2125,-27,"AA",177,"N338AA","JFK","SFO",345,2586,17,45,2013-11-26 17:00:00
2013,11,26,1824,1759,25,2125,2123,2,"UA",535,"N510UA","JFK","LAX",327,2475,17,59,2013-11-26 17:00:00
2013,11,26,1847,1850,-3,2145,2220,-35,"AA",235,"N3BNAA","JFK","SEA",331,2422,18,50,2013-11-26 18:00:00
2013,11,26,1903,1900,3,2138,2215,-37,"AA",21,"N329AA","JFK","LAX",313,2475,19,0,2013-11-26 19:00:00
2013,11,26,1913,1900,13,2352,2359,-7,"AA",1029,"N5BYAA","JFK","SJU",190,1598,19,0,2013-11-26 19:00:00
2013,11,26,1925,1830,55,2234,2206,28,"UA",389,"N546UA","JFK","SFO",341,2586,18,30,2013-11-26 18:00:00
2013,11,26,1957,2000,-3,2110,2110,0,"AA",2314,"N3KKAA","JFK","BOS",40,187,20,0,2013-11-26 20:00:00
2013,11,26,2021,2025,-4,2317,2340,-23,"UA",314,"N512UA","JFK","LAX",325,2475,20,25,2013-11-26 20:00:00
2013,11,26,2152,2135,17,53,55,-2,"AA",185,"N323AA","JFK","LAX",331,2475,21,35,2013-11-26 21:00:00
2013,11,26,2237,1730,307,219,2055,324,"AA",2351,"N342AA","JFK","MIA",180,1089,17,30,2013-11-26 17:00:00
2013,11,27,535,540,-5,907,850,17,"AA",2243,"N5CKAA","JFK","MIA",184,1089,5,40,2013-11-27 05:00:00
2013,11,27,635,639,-4,1043,1002,41,"UA",398,"N588UA","JFK","LAX",330,2475,6,39,2013-11-27 06:00:00
2013,11,27,650,650,0,958,955,3,"AA",2493,"N5CBAA","JFK","MCO",162,944,6,50,2013-11-27 06:00:00
2013,11,27,658,655,3,950,940,10,"AA",1263,"N3ARAA","JFK","LAS",300,2248,6,55,2013-11-27 06:00:00
2013,11,27,724,730,-6,1058,1050,8,"AA",33,"N327AA","JFK","LAX",336,2475,7,30,2013-11-27 07:00:00
2013,11,27,729,720,9,1114,1045,29,"AA",1345,"N324AA","JFK","MIA",177,1089,7,20,2013-11-27 07:00:00
